CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy
709573533,Existing Customer,48,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,11191,0,11191
807137808,Existing Customer,45,M,3,High School,Divorced,$60K - $80K,Blue,40,4,1,2,17576,0,17576
711861258,Existing Customer,65,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,3,4182,0,4182
716660583,Existing Customer,45,M,0,Graduate,Single,$40K - $60K,Blue,37,4,5,2,10271,1746,8525
717222033,Existing Customer,40,F,3,Unknown,Single,Less than $40K,Blue,28,3,1,4,1647,1198,449
716617608,Existing Customer,50,F,1,High School,Single,Less than $40K,Blue,36,6,3,3,1560,995,565
716786808,Existing Customer,40,M,5,Post-Graduate,Single,$60K - $80K,Blue,30,3,2,2,1659,0,1659
718882008,Existing Customer,38,M,1,High School,Single,$120K +,Blue,27,6,2,2,22487,889,21598
770975133,Existing Customer,36,M,0,Graduate,Unknown,Less than $40K,Blue,23,5,2,4,5403,1854,3549
715234008,Existing Customer,54,F,1,High School,Single,$40K - $60K,Blue,36,6,3,3,4717,1590,3127
709326183,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,40,6,2,2,5180,1211,3969
721233033,Attrited Customer,50,M,2,High School,Single,$80K - $120K,Blue,38,1,2,3,4915,464,4451
712319958,Existing Customer,41,M,4,High School,Married,$80K - $120K,Blue,29,4,2,1,12154,2517,9637
712198983,Existing Customer,46,M,4,Graduate,Married,$60K - $80K,Blue,36,3,3,3,3258,0,3258
772103208,Existing Customer,44,F,5,High School,Unknown,Unknown,Blue,33,4,3,2,13349,0,13349
779502333,Attrited Customer,50,M,4,Graduate,Single,$120K +,Silver,32,5,3,2,34516,0,34516
718737708,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,33,3,5,3,31458,1202,30256
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3
716142858,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Silver,36,3,1,4,10961,1391,9570
826079508,Existing Customer,48,M,2,Unknown,Unknown,$60K - $80K,Blue,44,4,3,3,8904,1886,7018
773236983,Existing Customer,47,M,4,High School,Married,$40K - $60K,Blue,40,4,2,3,2498,2258,240
826717533,Existing Customer,42,M,3,Graduate,Unknown,$80K - $120K,Blue,38,6,1,1,16105,724,15381
789334458,Existing Customer,43,F,3,Graduate,Unknown,Unknown,Silver,33,3,1,3,34516,1858,32658
814092858,Existing Customer,49,F,3,Graduate,Unknown,Unknown,Blue,44,5,2,1,2222,694,1528
708355683,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,38,3,2,3,16815,0,16815
803124408,Attrited Customer,41,F,3,Unknown,Married,Unknown,Blue,35,2,3,5,11538,0,11538
789964983,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,36,2,2,4,9569,0,9569
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,3,3340,1282,2058
708665133,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,28,6,2,3,3654,1172,2482
828236133,Existing Customer,49,M,2,Graduate,Married,$40K - $60K,Blue,45,4,2,0,10541,1387,9154
712000758,Existing Customer,51,M,4,Uneducated,Single,$120K +,Silver,39,5,2,1,34516,1959,32557
715378383,Existing Customer,43,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,34516,1893,32623
769985883,Existing Customer,45,M,2,Graduate,Single,$80K - $120K,Blue,39,6,3,3,1613,0,1613
709297608,Attrited Customer,38,M,3,College,Single,$80K - $120K,Blue,26,3,3,2,1438.3,0,1438.3
716971833,Existing Customer,40,F,2,Uneducated,Married,Unknown,Blue,29,5,3,3,13126,0,13126
801373833,Existing Customer,49,M,4,College,Divorced,$40K - $60K,Blue,43,3,2,3,1922,710,1212
716040783,Existing Customer,45,F,3,Graduate,Unknown,Less than $40K,Silver,36,3,2,2,14521,0,14521
817977933,Attrited Customer,63,F,0,Graduate,Single,Less than $40K,Blue,56,5,6,3,1931,1531,400
827055333,Existing Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,39,5,3,5,8513,1042,7471
772116408,Existing Customer,50,M,1,High School,Single,$40K - $60K,Blue,39,4,1,1,2421,1029,1392
734924658,Existing Customer,47,F,5,High School,Married,Less than $40K,Blue,36,5,3,1,1478,792,686
711775383,Existing Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,4,2466,0,2466
715019058,Existing Customer,30,F,2,Post-Graduate,Divorced,Less than $40K,Blue,36,3,1,2,2501,1845,656
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30,4,1,3,13602,0,13602
827341383,Existing Customer,38,M,3,Graduate,Single,Less than $40K,Blue,34,5,3,2,3094,1317,1777
708757233,Existing Customer,44,F,2,High School,Married,Less than $40K,Blue,32,4,2,3,2485,1489,996
710504283,Existing Customer,50,M,1,Uneducated,Married,$80K - $120K,Blue,39,6,3,4,14817,1463,13354
713919183,Existing Customer,50,M,3,Unknown,Married,$80K - $120K,Blue,39,5,3,4,13824,1582,12242
713171358,Existing Customer,46,F,4,College,Single,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3
773140683,Existing Customer,51,M,0,Unknown,Married,$60K - $80K,Blue,43,4,1,2,3797,1202,2595
716358033,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,43,6,3,4,6189,0,6189
826410708,Existing Customer,40,M,4,Unknown,Married,$60K - $80K,Blue,36,3,2,3,22956,1407,21549
789717708,Existing Customer,49,F,1,Unknown,Married,$40K - $60K,Blue,37,5,2,4,3943,1135,2808
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,Blue,43,3,2,2,5569,968,4601
711342483,Existing Customer,50,M,1,College,Married,$80K - $120K,Blue,36,5,2,3,2418,1720,698
720242733,Existing Customer,45,M,4,Unknown,Single,Less than $40K,Blue,36,5,2,3,1963,1549,414
721213833,Existing Customer,46,F,2,High School,Unknown,Unknown,Blue,32,4,1,3,7966,1423,6543
756624183,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,44,6,1,3,7742,2024,5718
717622308,Existing Customer,63,F,0,High School,Single,Less than $40K,Blue,36,4,3,3,2074,1688,386
714629358,Attrited Customer,54,F,3,Graduate,Divorced,$40K - $60K,Blue,34,2,3,4,4948,0,4948
744307008,Existing Customer,51,M,1,Uneducated,Married,$60K - $80K,Blue,44,4,2,3,4988,0,4988
708871158,Existing Customer,60,M,1,Graduate,Single,$60K - $80K,Silver,42,4,3,4,28701,0,28701
710979033,Existing Customer,30,M,0,Unknown,Single,$40K - $60K,Blue,20,3,1,3,6607,2517,4090
818903583,Existing Customer,44,M,5,Uneducated,Divorced,$60K - $80K,Blue,39,5,2,0,16034,1597,14437
712980333,Existing Customer,33,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,24149,1848,22301
717655458,Existing Customer,40,F,2,Uneducated,Unknown,$40K - $60K,Silver,28,5,3,4,16903,1507,15396
822112383,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,48,5,1,2,1438.3,0,1438.3
711538758,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657,633,24024
719987733,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026,0,5026
719184783,Existing Customer,51,F,1,Graduate,Single,Unknown,Blue,41,3,2,2,9352,1429,7923
715857183,Existing Customer,46,M,2,College,Single,$60K - $80K,Blue,36,3,3,2,4939,1296,3643
719657583,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502,2457,7045
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936,326,2610
802031583,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,47,6,1,1,22855,0,22855
711529383,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,41,4,1,4,6602,1224,5378
715371108,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728,0,3728
712988958,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,33,5,2,0,2021,1731,290
713005908,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,3,2255,1733,522
712236483,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Gold,36,5,3,4,15704,1991,13713
711852783,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Blue,36,3,2,2,5746,1572,4174
780056733,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,Blue,22,3,6,3,8436,2517,5919
796903083,Attrited Customer,47,F,1,Doctorate,Married,$40K - $60K,Blue,36,2,3,2,1438.3,0,1438.3
716014983,Existing Customer,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340,1902,6438
712521783,Existing Customer,54,M,3,Graduate,Unknown,$80K - $120K,Blue,47,6,2,4,15108,1288,13820
780045708,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Silver,26,6,2,2,15104,1204,13900
719488008,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,1,2490,1281,1209
771575058,Existing Customer,45,M,1,Graduate,Married,Less than $40K,Blue,33,4,3,4,2009,1795,214
772137183,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668,810,30858
779709033,Existing Customer,46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735,2410,3325
709716258,Existing Customer,48,M,3,High School,Unknown,$80K - $120K,Blue,36,3,1,3,7633,1707,5926
737986083,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,4,1,4,23642,2049,21593
713343333,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,29,4,3,4,6698,1327,5371
779331558,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Blue,27,6,3,3,1438.3,0,1438.3
714973758,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,2,1438.3,1002,436.3
718009158,Existing Customer,50,F,3,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2563,1860,703
789597408,Existing Customer,39,F,1,Post-Graduate,Single,$40K - $60K,Silver,32,5,2,3,17814,0,17814
712165308,Existing Customer,45,F,2,Doctorate,Single,Unknown,Blue,36,4,2,4,7738,947,6791
821768658,Attrited Customer,52,M,0,Unknown,Single,$120K +,Blue,48,4,5,5,13114,2247,10867
719341683,Existing Customer,42,M,2,Unknown,Married,$120K +,Blue,31,3,2,4,34516,1067,33449
708637758,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,37,4,3,4,17345,545,16800
779974758,Existing Customer,51,M,2,College,Single,$120K +,Blue,40,6,3,3,8706,868,7838
821815458,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,44,5,1,1,19272,1519,17753
711708408,Existing Customer,52,F,3,High School,Married,Unknown,Blue,43,4,3,2,4798,0,4798
812449758,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254,0,12254
715682208,Existing Customer,49,M,3,Doctorate,Married,$80K - $120K,Blue,36,4,1,4,9549,0,9549
719914908,Existing Customer,37,M,2,Uneducated,Divorced,Less than $40K,Silver,36,3,3,2,11568,1846,9722
714744783,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,36,3,1,4,6197,1219,4978
710809833,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Silver,27,3,1,2,34516,0,34516
720942333,Existing Customer,49,M,2,Unknown,Married,$40K - $60K,Blue,36,4,3,4,5137,0,5137
709423158,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791,1337,454
718307433,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,4,7238,2111,5127
772607433,Existing Customer,50,M,3,High School,Married,$80K - $120K,Blue,40,6,2,4,4514,2016,2498
801709308,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,38,6,1,2,5366,968,4398
778502958,Existing Customer,47,M,3,Unknown,Divorced,$60K - $80K,Silver,35,4,2,5,29812,2031,27781
806656083,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,43,3,2,4,9559,1514,8045
823635033,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353,1535,6818
718739508,Existing Customer,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455,1217,4238
709272333,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,3,3,9899,2023,7876
721538883,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578,0,15578
718835583,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641,2379,13262
827970933,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,42,4,2,0,3504,1698,1806
719888358,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432,1422,17010
717030633,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369,1405,964
815085708,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882,2517,8365
716332533,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509,1819,1690
822964683,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469,1491,978
719335233,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,27,5,3,4,14335,938,13397
779683683,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005,1985,2020
712653183,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,36,4,1,4,1976,1694,282
715485483,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664,0,3664
788912658,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,30,3,1,4,3734,0,3734
711396483,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033,0,6033
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,45,5,2,2,4531,0,4531
716436483,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,36,4,4,3,6245,0,6245
717661908,Existing Customer,37,M,5,Doctorate,Single,$80K - $120K,Silver,36,4,1,1,34516,0,34516
778459833,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,27,3,2,3,11880,2025,9855
769448658,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37,5,2,3,4188,0,4188
820346133,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,2,9344,1334,8010
720119808,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,3,2,2,24126,948,23178
721523658,Existing Customer,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516,772,33744
711176133,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,36,6,3,4,2295,1015,1280
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496,0,5496
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342,0,12342
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928,1125,803
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,12814,1010,11804
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242,1465,3777
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808,390,8418
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469,2002,2467
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,44,5,2,4,8031,1167,6864
789603183,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728,0,9728
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748,1008,3740
789744033,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999,1007,18992
709887483,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,45,3,1,3,6331,1420,4911
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662,817,8845
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693,1088,605
717262833,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,5,2,4,2964,2043,921
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483,535,4948
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186,0,15186
794510358,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,26,6,3,3,33408,0,33408
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125,2517,608
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,31,3,3,4,2934,2517,417
716636808,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,36,4,2,2,34516,0,34516
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349,2391,2958
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,38,6,2,0,9810,1838,7972
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084,0,7084
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537,0,3537
717569283,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,1,2,8896,1338,7558
787491483,Existing Customer,41,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733,1153,29580
779995833,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,39,6,2,4,10177,1748,8429
714215058,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6848,0,6848
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,17165,1153,16012
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,1,20274,2100,18174
713672208,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,33,3,5,2,19939,0,19939
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378,1852,1526
713701533,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,39,4,3,2,9773,1998,7775
778895883,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,31,5,3,1,3668,0,3668
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196,0,3196
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,33,1,3,3,34516,0,34516
806264958,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,7030,994,6036
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,37,2,2,2,9410,0,9410
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516,1229,33287
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096,1468,2628
713124558,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,34,6,1,4,7210,782,6428
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026,2202,5824
708784908,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064,2039,16025
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596,1086,4510
719169783,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,3,3,6897,640,6257
718270833,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,40,6,3,3,13991,1580,12411
721268133,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,5,2,2,11366,2109,9257
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,34,5,1,3,1707,989,718
715611933,Existing Customer,50,F,4,Doctorate,Married,Unknown,Blue,38,6,4,2,23692,2402,21290
711184983,Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,29,6,2,1,11191,0,11191
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31,3,1,2,3476,700,2776
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,37,4,3,3,27781,0,27781
720795858,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,25,3,3,2,10534,0,10534
756629133,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,54,3,2,2,2721,0,2721
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,43,4,2,3,10458,0,10458
712164333,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,29,3,3,2,12544,1636,10908
714429258,Existing Customer,46,M,5,Doctorate,Single,$60K - $80K,Blue,39,4,3,3,11464,0,11464
796791258,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,44,5,2,4,3104,1791,1313
711220683,Existing Customer,48,M,1,Unknown,Married,$60K - $80K,Blue,36,4,1,3,11770,1813,9957
717582558,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,40,4,2,3,34516,1185,33331
714779733,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,36,3,1,4,10998,1586,9412
817965858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,3,1,3,2757,1785,972
717358158,Existing Customer,46,M,3,Uneducated,Single,$60K - $80K,Blue,36,5,1,2,5489,1189,4300
720301458,Existing Customer,52,M,1,High School,Single,$120K +,Blue,38,3,1,2,19709,1924,17785
826471458,Attrited Customer,42,M,3,Graduate,Married,Less than $40K,Blue,38,2,3,3,6967,1767,5200
794579658,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,32,3,2,2,23424,2517,20907
717052158,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,32,3,2,2,21718,2386,19332
818311533,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,48,5,3,1,4908,1429,3479
716156508,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,36,3,1,3,1470,0,1470
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,32,3,1,4,34516,1793,32723
712084383,Existing Customer,63,M,1,Graduate,Single,Less than $40K,Blue,56,4,2,2,7936,2081,5855
788641758,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,45,5,3,2,14366,888,13478
788768883,Existing Customer,54,F,0,Unknown,Single,$40K - $60K,Blue,35,4,1,3,9231,1642,7589
