CLIENTNUM,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_1,Naive_Bayes_Classifier_2
826079508,0.945,3654,65,0.757,0.212,0.00033251,0.99967
773236983,0.992,1839,29,0.706,0.904,0.00019517,0.9998
826717533,0.949,4631,76,0.767,0.045,0.0000345,0.99997
789334458,0.622,4197,67,0.523,0.054,0.0000869,0.99991
814092858,0.903,4372,65,0.711,0.312,0.0000712,0.99993
708355683,0.938,2976,65,0.512,0,0.00020077,0.9998
803124408,0.507,1926,53,0.432,0,0.99902,0.00098036
789964983,0.598,1724,35,0.25,0,0.99695,0.00305189
720303933,0.724,4526,82,0.547,0.384,0.0000926,0.99991
708665133,0.938,4003,67,0.595,0.321,0.00019143,0.99981
828236133,0.72,4269,92,0.614,0.132,0.000042,0.99996
712000758,0.888,3997,54,0.929,0.057,0.0000669,0.99993
715378383,0.748,3639,76,1,0.055,0.00048899,0.99951
769985883,0.635,3549,65,0.444,0,0.00030251,0.9997
709297608,0.399,1585,32,0.455,0,0.99452,0.00548
716971833,0.725,4496,61,0.848,0,0.00031104,0.99969
801373833,0.951,2920,46,1.421,0.369,0.00019519,0.9998
716040783,0.41,4178,66,0.467,0,0.00010672,0.99989
817977933,0.778,2288,48,0.714,0.793,0.99515,0.00485493
827055333,0.702,2015,37,0.682,0.122,0.00092621,0.99907
772116408,0.675,2377,56,0.75,0.425,0.0000303,0.99997
734924658,0.873,4123,67,0.489,0.536,0.00010887,0.99989
711775383,1.077,4059,66,0.65,0,0.00014834,0.99985
715019058,0.668,2933,65,0.806,0.738,0.0000648,0.99994
780715683,0.699,3582,69,0.683,0,0.0001391,0.99986
827341383,0.957,3607,81,0.884,0.426,0.00018665,0.99981
708757233,0.779,3697,77,0.833,0.599,0.0001861,0.99981
710504283,0.795,4014,70,0.628,0.099,0.000498,0.9995
713919183,0.522,4630,74,0.644,0.114,0.00058851,0.99941
713171358,0.749,3880,74,0.721,0,0.0000562,0.99994
773140683,0.695,4191,65,0.757,0.317,0.000052,0.99995
716358033,0.538,5004,65,0.806,0,0.00048435,0.99952
826410708,0.709,5554,64,0.6,0.061,0.00022068,0.99978
789717708,0.672,4180,82,0.783,0.288,0.00033692,0.99966
711679533,0.949,2600,60,0.714,0.174,0.00013393,0.99987
711342483,1.019,3896,58,0.812,0.711,0.0001747,0.99983
720242733,0.778,3718,75,0.596,0.789,0.00022068,0.99978
721213833,0.987,3780,75,0.923,0.179,0.0000901,0.99991
756624183,0.929,3507,69,0.568,0.261,0.0000961,0.9999
717622308,0.62,4232,75,0.5,0.814,0.00025237,0.99975
714629358,0.392,1796,41,0.519,0,0.99814,0.00186317
744307008,0.619,3890,74,0.644,0,0.00018475,0.99982
708871158,1.165,3516,57,0.727,0,0.00043766,0.99956
710979033,0.854,3046,73,0.78,0.381,0.0000874,0.99991
818903583,0.775,3628,59,0.903,0.1,0.0000446,0.99996
712980333,0.731,2584,66,0.833,0.077,0.0003139,0.99969
717655458,0.97,3819,61,0.525,0.089,0.0004794,0.99952
822112383,0.618,3769,73,0.659,0,0.0000556,0.99994
711538758,0.358,1954,46,0.394,0.026,0.99681,0.00319072
719987733,0.564,1844,37,0.609,0,0.99711,0.00288892
719184783,0.728,3536,71,0.69,0.153,0.00010684,0.99989
715857183,0.911,2150,43,0.87,0.262,0.00017488,0.99983
719657583,0.915,2310,57,0.676,0.259,0.99903,0.00097026
789713208,0.935,2692,29,0.526,0.111,0.9991,0.00090053
802031583,0.741,3711,83,0.804,0,0.0000342,0.99997
711529383,0.665,3163,73,0.825,0.185,0.00016399,0.99984
715371108,0.358,1632,42,0.448,0,0.99467,0.00533
712988958,0.986,3253,62,0.722,0.857,0.000044,0.99996
713005908,0.903,4772,83,0.729,0.769,0.00019143,0.99981
712236483,0.699,4487,71,0.543,0.127,0.00059445,0.99941
711852783,0.937,3446,56,1,0.274,0.00012511,0.99987
780056733,0.807,2627,63,1.032,0.298,0.00027238,0.99973
796903083,0.838,2584,42,0.448,0,0.99592,0.00407548
716014983,0.81,3755,77,0.833,0.228,0.00034083,0.99966
712521783,0.684,3713,65,0.512,0.085,0.00033886,0.99966
780045708,0.824,4259,79,0.58,0.08,0.00010672,0.99989
719488008,0.551,1902,34,0.619,0.514,0.00010182,0.9999
771575058,0.645,3172,55,0.719,0.893,0.00048435,0.99952
772137183,0.643,1822,36,0.5,0.026,0.99087,0.00913
779709033,0.616,3908,75,0.63,0.42,0.00020735,0.99979
709716258,0.529,1807,58,0.657,0.224,0.0000934,0.99991
737986083,0.719,3139,54,0.636,0.087,0.00015942,0.99984
713343333,0.798,4065,77,0.711,0.198,0.00058851,0.99941
779331558,0.683,2598,59,0.595,0,0.00033251,0.99967
714973758,1.306,2004,25,0.667,0.697,0.00018665,0.99981
718009158,0.68,3774,83,0.804,0.726,0.00012144,0.99988
789597408,0.82,4712,76,0.689,0,0.00019104,0.99981
712165308,0.845,4255,61,0.694,0.122,0.00047251,0.99953
821768658,1.003,2474,51,0.417,0.171,0.99894,0.00106129
719341683,0.487,4281,72,0.636,0.031,0.00035894,0.99964
708637758,0.905,3523,64,0.829,0.031,0.00053543,0.99946
779974758,0.991,3203,54,0.929,0.1,0.00029411,0.99971
821815458,0.557,3398,67,0.763,0.079,0.0000335,0.99997
711708408,0.583,3967,72,0.636,0,0.00018145,0.99982
812449758,0.705,2129,42,0.355,0,0.99452,0.00548
715682208,0.712,4629,76,0.652,0,0.0002373,0.99976
719914908,0.755,1701,44,1.095,0.16,0.00016711,0.99983
714744783,0.552,3825,67,0.675,0.197,0.00018025,0.99982
710809833,0.834,3193,53,0.559,0,0.0000516,0.99995
720942333,0.612,2043,52,1,0,0.00056716,0.99943
709423158,0.763,3592,46,0.917,0.747,0.0000696,0.99993
718307433,1.085,2025,36,1.118,0.292,0.00013562,0.99986
772607433,0.313,4107,59,0.639,0.447,0.00032942,0.99967
801709308,0.992,4558,56,0.75,0.18,0.0000594,0.99994
778502958,0.767,2385,50,0.515,0.068,0.00058226,0.99942
806656083,0.716,4064,70,0.556,0.158,0.00032656,0.99967
823635033,1.323,4200,83,0.804,0.184,0.00054925,0.99945
718739508,0.66,3863,67,0.811,0.223,0.00037057,0.99963
709272333,0.445,4579,73,0.622,0.204,0.00029196,0.99971
721538883,0.716,4449,81,0.723,0,0.00048899,0.99951
718835583,0.816,3769,76,0.617,0.152,0.00010684,0.99989
827970933,0.575,4439,70,0.628,0.485,0.000044,0.99996
719888358,1.357,2748,58,0.933,0.077,0.00092092,0.99908
717030633,0.624,3034,51,0.889,0.593,0.00052613,0.99947
815085708,0.266,1861,46,0.278,0.231,0.9988,0.00119984
716332533,0.894,4712,84,0.909,0.518,0.00010566,0.99989
822964683,0.869,4351,62,0.632,0.604,0.00048435,0.99952
719335233,0.445,3610,75,0.531,0.065,0.00049746,0.9995
779683683,1.356,2344,34,0.7,0.496,0.00018145,0.99982
712653183,1.054,3675,81,0.841,0.857,0.00018218,0.99982
715485483,0.419,1479,44,0.913,0,0.99681,0.00319072
788912658,0.954,3144,62,0.722,0,0.00017371,0.99983
711396483,0.834,4505,74,0.721,0,0.00019143,0.99981
789220008,0.491,1425,27,1.077,0,0.00011482,0.99989
716436483,0.554,2521,50,0.667,0,0.00039004,0.99961
717661908,0.711,2681,55,0.618,0,0.0000448,0.99996
778459833,0.835,1789,42,1.471,0.17,0.00019764,0.9998
769448658,0.565,3492,69,0.683,0,0.00021042,0.99979
820346133,0.375,4154,60,0.818,0.143,0.0000566,0.99994
720119808,0.616,3342,52,0.677,0.039,0.00011482,0.99989
721523658,0.979,3699,77,0.878,0.022,0.00030361,0.9997
711176133,1.04,3366,82,0.708,0.442,0.00043049,0.99957
794560833,0.548,1913,34,0.308,0,0.99939,0.00061414
718197108,0.431,1430,37,0.423,0,0.99671,0.00329379
713750583,0.911,2190,30,0.667,0.584,0.00029801,0.9997
769576608,0.869,3566,76,0.551,0.079,0.0000532,0.99995
708626058,1.025,4098,68,0.789,0.279,0.00033577,0.99966
710333883,0.628,1905,42,0.448,0.044,0.99161,0.00839
715401633,0.669,2111,38,0.462,0.448,0.0000572,0.99994
755220783,0.549,3576,77,0.791,0.145,0.00044353,0.99956
789603183,0.806,3756,57,0.727,0,0.0000944,0.99991
767564358,0.484,3197,70,0.707,0.212,0.0000496,0.99995
789744033,0.987,3183,69,0.5,0.05,0.0000332,0.99997
709887483,0.529,3527,69,0.438,0.224,0.0000952,0.9999
779765058,0.679,3817,70,0.489,0.085,0.0000365,0.99996
789177333,0.532,2104,40,0.739,0.643,0.99447,0.00553
717262833,0.692,4345,69,0.468,0.689,0.00037246,0.99963
714878508,0.681,2051,49,0.633,0.098,0.00029408,0.99971
711079308,0.483,1884,33,0.435,0,0.99499,0.00501
794510358,0.816,3754,77,0.878,0,0.0003139,0.99969
715033533,0.73,4422,71,0.732,0.805,0.00011065,0.99989
779400183,0.868,2484,55,0.774,0.858,0.00053543,0.99946
716636808,0.754,3572,55,0.667,0,0.00011811,0.99988
708733983,0.671,2122,46,0.394,0.447,0.99592,0.00407548
710521383,0.661,2247,41,0.64,0.187,0.0000448,0.99996
720075558,0.889,3838,66,0.737,0,0.00016114,0.99984
716468658,0.647,4101,80,0.702,0,0.00010183,0.9999
717569283,0.741,4252,70,0.591,0.15,0.0000823,0.99992
787491483,0.987,3455,80,0.702,0.038,0.00021834,0.99978
779995833,0.622,3557,64,0.939,0.172,0.00030803,0.99969
714215058,0.962,4006,82,0.822,0,0.00032942,0.99967
789407958,0.578,4063,62,0.676,0.067,0.00017969,0.99982
715118058,0.584,5274,66,0.61,0.104,0.00011256,0.99989
713672208,1.03,3342,76,0.462,0,0.00027287,0.99973
720865383,0.483,4437,50,1,0.548,0.00011256,0.99989
713701533,0.782,3578,71,0.775,0.204,0.00019771,0.9998
778895883,0.62,4430,76,0.617,0,0.00011192,0.99989
719655258,0.578,3412,72,0.674,0,0.00028024,0.99972
711205758,1.492,2534,43,0.433,0,0.99639,0.00361221
806264958,0.725,3211,69,0.725,0.141,0.0001861,0.99981
714659133,0.586,2178,41,0.864,0,0.99132,0.00868
716425833,0.427,1797,35,0.296,0.036,0.98564,0.01436
712166583,0.627,3490,66,0.737,0.358,0.0002596,0.99974
713124558,0.733,4249,75,0.5,0.108,0.00015804,0.99984
714048783,0.586,4072,72,0.6,0.274,0.0000645,0.99994
708784908,0.89,4435,88,0.796,0.113,0.00016399,0.99984
714332658,0.587,3896,65,0.757,0.194,0.00033886,0.99966
719169783,1.052,2781,57,0.839,0.093,0.00031104,0.99969
718270833,0.864,4100,74,0.721,0.113,0.00033374,0.99967
721268133,0.993,3495,70,0.795,0.186,0.00013897,0.99986
795343683,0.555,3935,76,0.52,0.579,0.0000934,0.99991
715611933,0.942,3632,62,0.676,0.101,0.00032988,0.99967
711184983,0.808,3839,73,0.78,0,0.0000779,0.99992
779601783,0.604,4364,88,0.517,0.201,0.0000553,0.99994
784263558,1,3184,61,0.743,0,0.00028105,0.99972
720795858,0.985,3456,72,0.636,0,0.00018864,0.99981
756629133,0.734,2088,37,0.682,0,0.00010684,0.99989
714387108,0.587,3481,51,0.5,0,0.00019864,0.9998
712164333,0.503,1758,51,0.457,0.13,0.99458,0.00542
714429258,1.02,3660,55,1.037,0,0.0004519,0.99955
796791258,1.048,4006,76,0.81,0.577,0.00031517,0.99968
711220683,0.623,3280,70,0.667,0.154,0.0000956,0.9999
717582558,0.725,3874,72,0.714,0.034,0.00017969,0.99982
714779733,0.907,2237,33,0.435,0.144,0.00018218,0.99982
817965858,0.735,3766,69,0.605,0.647,0.00010679,0.99989
717358158,0.95,3215,64,0.882,0.217,0.0000588,0.99994
720301458,0.468,3000,64,0.641,0.098,0.0000503,0.99995
826471458,0.54,1919,38,0.52,0.254,0.99683,0.00317458
794579658,0.762,3537,73,0.738,0.107,0.00011482,0.99989
717052158,0.743,3492,66,0.692,0.11,0.00011482,0.99989
818311533,0.745,3535,65,0.667,0.291,0.00011574,0.99988
716156508,0.64,4095,63,0.75,0,0.0000901,0.99991
711191808,0.545,4256,82,0.783,0.052,0.00015624,0.99984
712084383,0.941,4247,81,0.841,0.262,0.00010684,0.99989
788641758,0.638,3868,66,0.61,0.062,0.0001834,0.99982
788768883,0.416,4676,68,0.659,0.178,0.0000874,0.99991
713277783,0.541,2168,55,0.486,0.048,0.0001109,0.99989
717451833,0.607,4547,67,0.861,0.124,0.00019191,0.99981
712291308,0.682,1852,38,0.81,0.762,0.0000894,0.99991
712852233,1.129,4583,78,0.857,0.115,0.00044282,0.99956
712312908,0.662,3890,66,0.65,0,0.00037644,0.99962
773457558,0.76,3818,81,0.588,0.078,0.00010323,0.9999
716194683,0.826,2155,48,0.714,0.488,0.00020077,0.9998
720563058,0.547,4175,65,0.667,0.579,0.0000935,0.99991
719502183,0.671,4529,73,0.872,0.369,0.0000926,0.99991
712287333,0.589,4048,74,0.51,0.06,0.00015252,0.99985
716944983,0.424,1658,27,0.5,0.104,0.00045531,0.99954
718115733,0.321,1627,27,0.5,0.171,0.000087,0.99991
827691858,0.581,2006,52,0.405,0.164,0.00032945,0.99967
716431833,0.966,4614,96,0.714,0.104,0.00056716,0.99943
717265983,0.463,3749,80,0.667,0.209,0.0000453,0.99995
769578858,0.797,4010,76,0.767,0,0.000098,0.9999
712815858,0.515,3525,79,0.837,0,0.00029799,0.9997
815851233,0.417,1726,42,0.312,0,0.98941,0.01059
779425608,0.761,3752,75,0.974,0.166,0.00016305,0.99984
811532208,0.95,3634,62,0.676,0.072,0.00019038,0.99981
713896533,0.654,3157,63,0.853,0.089,0.0000944,0.99991
712546233,0.598,4065,76,0.767,0,0.00010566,0.99989
772148058,0.892,2755,53,0.559,0.343,0.00024781,0.99975
771776808,0.531,1877,38,0.462,0,0.99747,0.00252933
715905633,0.955,3433,68,0.943,0.238,0.000087,0.99991
778282758,1.034,4140,69,0.816,0.039,0.0000667,0.99993
717886008,0.639,4527,67,0.558,0,0.00016413,0.99984
709985133,0.754,2603,47,1.043,0.337,0.0000551,0.99994
709289358,0.615,3226,53,0.71,0.156,0.0000572,0.99994
720457608,0.637,4306,63,0.75,0,0.0000348,0.99997
780612558,0.952,3421,55,0.719,0.927,0.00028395,0.99972
714216033,0.692,3488,80,0.778,0.064,0.0000827,0.99992
710577708,0.831,2591,59,0.903,0.746,0.00031211,0.99969
719462433,0.598,4227,92,0.84,0.118,0.00011751,0.99988
769063308,0.671,1676,36,0.714,0.08,0.00013897,0.99986
715136583,0.604,4077,81,0.653,0.188,0.00052052,0.99948
710915358,0.755,3242,58,1,0.108,0.000046,0.99995
709841433,0.927,3885,83,0.627,0.308,0.00030251,0.9997
710509758,0.68,2507,64,0.641,0.027,0.00030845,0.99969
720527058,0.525,4343,74,0.682,0.565,0.00028395,0.99972
711787383,0.57,3782,64,0.641,0.729,0.0000901,0.99991
715824108,0.878,4697,75,0.667,0.342,0.000087,0.99991
719474583,0.46,2778,53,0.472,0.182,0.00017969,0.99982
719282433,1.154,3280,71,0.69,0.214,0.00044282,0.99956
772669833,0.558,3048,70,0.75,0,0.00021962,0.99978
789365508,0.176,1453,26,0.13,0.035,0.99801,0.00198853
806641683,0.646,3416,70,0.707,0.042,0.00010973,0.99989
805534608,0.477,3817,60,0.818,0.15,0.00029411,0.99971
781117533,0.64,2823,61,0.794,0,0.00018558,0.99981
710294808,0.782,4509,67,0.675,0.567,0.0000556,0.99994
718788258,0.705,3290,82,0.64,0.026,0.00058553,0.99941
716404383,0.813,2315,52,0.625,0.134,0.99447,0.00553
824795358,0.718,4150,70,0.591,0.634,0.0000669,0.99993
715196508,0.653,4123,74,0.762,0,0.00018665,0.99981
779051808,0.877,4145,75,0.596,0.529,0.00010684,0.99989
720695583,0.648,3432,70,0.75,0.166,0.00017969,0.99982
826414083,0.458,4225,79,0.681,0.212,0.0005948,0.99941
708426483,0.923,3534,73,1.147,0.123,0.0000856,0.99991
787472283,0.716,3918,78,0.5,0.064,0.00011382,0.99989
716948283,0.653,3497,69,0.683,0,0.00016415,0.99984
778375458,0.948,3402,75,0.923,0.056,0.0003139,0.99969
718504983,0.56,3340,60,0.579,0,0.00011382,0.99989
709625733,0.542,4620,64,0.488,0.115,0.0001861,0.99981
719357058,0.747,3962,70,0.795,0.21,0.00026028,0.99974
709626858,0.896,4222,61,0.605,0.277,0.00052052,0.99948
711843708,0.654,2860,38,0.727,0,0.99616,0.0038363
711349083,1.073,2962,60,0.765,0,0.00049554,0.9995
721462458,0.671,3784,69,0.683,0.049,0.0000692,0.99993
780833058,0.61,3835,60,0.818,0.867,0.00017486,0.99983
769962933,0.687,5244,75,0.471,0.177,0.00016399,0.99984
719095533,1.132,3382,58,0.758,0.616,0.0003262,0.99967
709718058,0.478,4650,78,0.625,0.743,0.00017042,0.99983
819151083,0.54,4042,79,0.491,0.237,0.00051788,0.99948
770778108,0.797,3585,68,0.943,0.562,0.00023623,0.99976
718877883,0.86,2440,44,0.76,0.446,0.97428,0.02572
710376708,0.564,3928,54,0.8,0.485,0.00032112,0.99968
718366983,0.76,3504,64,0.882,0.132,0.00033886,0.99966
719604858,0.522,2196,37,0.233,0,0.99711,0.00288892
714549558,0.817,2362,49,0.4,0,0.99129,0.00871
822955008,0.94,2287,49,0.581,0,0.99411,0.00589
712986483,0.589,3993,73,0.659,0,0.00020268,0.9998
779597133,0.785,4317,81,0.929,0.67,0.00016883,0.99983
758426583,0.582,3308,72,0.674,0.717,0.00060712,0.99939
716805408,0.51,4511,74,0.682,0.15,0.00017091,0.99983
711275433,0.636,2021,38,0.52,0,0.99694,0.00305523
778968408,0.771,1955,47,0.808,0,0.00013405,0.99987
827117808,0,1152,28,0,0.254,0.99411,0.00589
804462633,0.523,2287,44,0.294,0,0.99673,0.00326528
709321908,0.484,1676,51,0.759,0.309,0.99485,0.00515
714907908,0.588,3722,77,0.711,0.307,0.000095,0.99991
818336508,0.717,4037,60,0.714,0.05,0.00035894,0.99964
712597233,0.446,1714,32,0.391,0.53,0.99462,0.00538
711964533,0.733,4155,68,0.659,0.412,0.00018146,0.99982
716705433,1.068,4182,78,0.696,0.074,0.0000808,0.99992
717983058,0.881,3058,58,0.871,0.539,0.0000961,0.9999
709587783,0.461,4033,73,0.327,0,0.0003373,0.99966
709804533,0.632,3973,74,0.451,0.081,0.0000999,0.9999
712076358,0.882,3535,57,1.111,0.168,0.00018145,0.99982
711670308,0.504,3199,65,0.548,0.262,0.0000479,0.99995
720717108,0.972,3647,59,0.686,0.471,0.00010469,0.9999
784789758,1.168,3966,74,0.947,0.49,0.0000729,0.99993
779689233,0.708,2903,69,0.683,0.461,0.0000572,0.99994
788792583,0.758,4458,71,0.578,0,0.0000757,0.99992
710657508,0.607,3975,65,0.477,0.35,0.00043053,0.99957
716393958,0.668,3855,66,0.61,0.052,0.0000424,0.99996
770708133,0.905,3833,64,1.065,0.613,0.00011423,0.99989
766131033,1.021,3163,60,0.818,0.259,0.00031726,0.99968
719816583,0.699,2309,49,0.633,0.061,0.99418,0.00582
715376508,0.625,3493,65,0.711,0.887,0.00012509,0.99987
709300458,1.212,4041,73,0.698,0.143,0.00028395,0.99972
778340733,0.919,1950,31,0.938,0.181,0.00015944,0.99984
708195633,0.613,2440,54,0.543,0.034,0.00016815,0.99983
714729933,0.543,3749,59,0.686,0.108,0.0000605,0.99994
794514108,0.934,4051,65,0.667,0,0.00012511,0.99987
812501358,0.465,4864,76,0.462,0.349,0.000041,0.99996
718961208,1.073,3799,85,0.604,0,0.00030519,0.99969
814459833,0.539,3042,55,0.528,0,0.00053543,0.99946
720363258,0.82,4007,75,0.705,0.59,0.00031726,0.99968
714496083,0.546,1609,28,0.474,0.268,0.00021834,0.99978
713004933,0.58,2634,51,0.378,0.342,0.98576,0.01424
712011633,0.953,3652,64,1.37,0.304,0.00013405,0.99987
772466508,0.569,2030,45,0.452,0.14,0.98739,0.01261
708225483,0.829,4246,81,0.8,0.139,0.00034248,0.99966
788923758,0.88,4138,76,0.727,0.235,0.0000845,0.99992
789150633,0.762,3687,58,0.812,0.624,0.00018665,0.99981
710809083,0.914,4587,58,0.568,0.547,0.00011061,0.99989
787669233,1.001,3435,76,0.727,0.03,0.00026028,0.99974
708119658,0.663,2519,53,0.472,0.081,0.000072,0.99993
737921733,0.476,1581,34,0.417,0.848,0.99681,0.00319278
765940683,0.503,2033,56,0.867,0.155,0.00012144,0.99988
719732433,0.532,3771,78,0.66,0.079,0.00010848,0.99989
715491483,0.748,3693,62,0.722,0,0.000042,0.99996
783381933,0.926,3512,63,0.853,0.558,0.0000999,0.9999
811554708,0.472,3609,76,0.551,0.054,0.00041093,0.99959
719536608,0.69,4944,78,0.66,0.845,0.00012572,0.99987
720753183,1.004,4247,76,0.854,0.212,0.00021165,0.99979
714505683,0.506,3250,63,0.658,0,0.00019396,0.99981
711942783,0.833,4048,61,0.848,0.811,0.0000934,0.99991
714031983,0.546,4038,63,0.615,0.123,0.0000844,0.99992
711372258,1.108,2897,62,0.632,0.199,0.00010387,0.9999
710825658,0.675,4045,78,0.733,0.625,0.00019191,0.99981
716575758,0.588,1859,41,0.464,0,0.99432,0.00568
714732183,0.432,3188,65,0.667,0.472,0.00019396,0.99981
714097683,0.569,2123,44,0.571,0,0.99807,0.00193323
720568083,0.574,2428,53,0.893,0,0.00032656,0.99967
708121908,0.574,2045,45,0.5,0,0.9952,0.00479863
778710783,0.857,3778,83,0.694,0.053,0.00011482,0.99989
713745783,0.887,2336,49,1.13,0.042,0.00018385,0.99982
711043983,0.547,3275,67,0.595,0.036,0.00010943,0.99989
716438433,0.819,4002,66,0.571,0.143,0.00041087,0.99959
709435533,0.279,1401,44,0.419,0,0.99464,0.00536
711080358,0.796,3657,66,0.737,0.111,0.0000568,0.99994
718677858,0.854,4571,72,0.756,0.461,0.00010387,0.9999
720259308,0.668,3927,82,0.577,0.09,0.00030516,0.99969
719346708,0.882,3820,72,0.636,0.607,0.00033692,0.99966
719874633,0.596,1891,34,0.214,0,0.99506,0.00494341
720286908,0.956,3680,80,0.951,0,0.00012144,0.99988
719168883,1.014,2753,45,0.607,0,0.99332,0.00668
789893808,0.608,2100,38,0.407,0.036,0.00017949,0.99982
772472208,0.644,2298,48,0.655,0.243,0.00015252,0.99985
710402508,0.863,3487,69,0.683,0,0.00048673,0.99951
710218233,0.591,3161,65,0.711,0.455,0.00030516,0.99969
714212358,0.359,2142,57,0.676,0.324,0.99452,0.00548
812956983,0.707,3409,59,1.034,0.575,0.0003139,0.99969
780241758,0.467,3527,59,0.788,0.638,0.00029799,0.9997
711580908,1.058,4119,81,0.884,0.746,0.00020516,0.99979
712835433,0.806,4869,73,0.825,0,0.00032275,0.99968
716461683,0.556,4134,72,1,0.113,0.00010458,0.9999
713617608,1.051,4217,79,0.795,0.053,0.00019729,0.9998
714622833,0.916,3489,58,0.611,0.064,0.00019191,0.99981
712115958,0.544,3562,74,0.682,0.806,0.00055052,0.99945
712033833,0.952,3899,70,0.75,0.716,0.00020735,0.99979
714548733,0.524,2655,64,0.829,0,0.00022806,0.99977
719523108,0.637,4253,80,0.6,0.051,0.0001933,0.99981
710881008,0.903,4119,66,0.61,0.194,0.0000335,0.99997
715098333,0.916,4313,82,0.547,0.022,0.0001861,0.99981
708211383,0.731,3906,74,0.574,0,0.0003139,0.99969
715054683,0.771,3838,60,0.463,0,0.00053055,0.99947
710670633,0.785,2131,33,0.571,0.307,0.00030842,0.99969
784560258,0.657,3937,63,0.658,0.057,0.0000405,0.99996
710871108,0.687,4759,70,0.556,0.046,0.00031322,0.99969
787770858,0.984,3889,81,0.723,0.093,0.00020077,0.9998
721104708,0.91,3033,41,0.708,0.951,0.99251,0.00749
717461283,0.688,2066,45,0.25,0.257,0.9948,0.0052
803028858,0.581,2031,36,0.385,0,0.99671,0.00329379
716628633,0.787,4406,74,0.574,0.346,0.0003262,0.99967
813380058,0.992,3593,51,0.821,0.21,0.00028024,0.99972
770135358,0.699,4417,77,0.711,0.288,0.00010684,0.99989
719301258,0.791,3982,68,0.943,0,0.00016411,0.99984
711340233,0.763,3630,78,0.56,0.223,0.0000473,0.99995
710002833,0.984,4355,71,0.919,0.737,0.00017468,0.99983
808705758,0.674,1624,27,0.688,0.085,0.00021834,0.99978
710839308,0.689,3161,77,0.878,0.333,0.0000901,0.99991
768687183,0.907,3017,53,0.71,0.444,0.00014422,0.99986
720541758,0.562,3711,64,0.524,0.334,0.0000562,0.99994
712263258,1.057,3371,62,0.676,0,0.00031104,0.99969
712751133,0.585,1829,42,0.312,0.121,0.9978,0.00219584
